ENSEMBL,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000117385.15,P3H1,863.5696396,1.360416619,0.317863511,4.279876646,1.87E-05,0.000228292
ENSG00000103811.15,CTSH,4410.728845,-1.360608571,0.350827573,-3.878282876,0.000105196,0.00099857
ENSG00000241020.1,RP11-727A23.1,5.095971683,1.36071639,1.64427626,0.827547307,0.40792692,0.608169592
ENSG00000189423.11,USP32P3,42.51771497,1.360738704,0.338915701,4.014976885,5.95E-05,0.000615524
ENSG00000261071.1,RP1-223E5.4,13.41111242,1.360821394,1.411958247,0.963783028,0.335154718,0.539044799
ENSG00000273272.1,CTA-384D8.34,1.915801156,1.360830473,1.386556686,0.981445971,0.326372866,0.529888713
ENSG00000276384.1,RP11-186B7.7,1.798151881,1.36094167,1.304973917,1.042888024,0.297000157,0.499132887
ENSG00000137673.8,MMP7,4629.999145,1.360991094,0.73568952,1.849953081,0.064320312,0.175727998
ENSG00000241769.7,LINC00893,213.4624562,-1.361008664,0.467588157,-2.910699606,0.003606205,0.019014385
ENSG00000259211.1,RP11-64K12.8,6.138217162,-1.361020508,0.638870029,-2.130355856,0.033142245,0.106945792
ENSG00000224165.5,DNAJC27-AS1,37.15687511,-1.361130288,0.396950856,-3.428964238,0.000605889,0.004408748
ENSG00000237773.5,AC003075.4,6.757602178,1.361307313,0.669599196,2.033018142,0.04205069,0.128060596
ENSG00000185958.9,FAM186A,18.73414134,-1.36139294,0.525853573,-2.588920206,0.00962774,0.041409804
ENSG00000101335.9,MYL9,3764.454662,-1.36148331,0.776018105,-1.754447869,0.079353795,0.203913426
ENSG00000124813.20,RUNX2,118.3689036,1.361570921,0.562240343,2.421688409,0.01544859,0.059719871
ENSG00000141574.7,SECTM1,96.45873929,-1.361674639,0.713781013,-1.907692437,0.05643098,0.159029478
ENSG00000157601.13,MX1,497.3088958,-1.361710692,0.5881595,-2.315206491,0.020601634,0.074583346
ENSG00000259134.5,LINC00924,176.0081232,-1.361825522,0.890586517,-1.529133326,0.126231395,0.282142896
ENSG00000117154.11,IGSF21,34.59042735,1.361873209,0.578062436,2.355927532,0.018476522,0.068606699
ENSG00000137501.17,SYTL2,2864.862072,1.361988417,0.449336812,3.031108028,0.002436581,0.013811829
ENSG00000172183.14,ISG20,156.8035818,1.362052351,0.569661057,2.390987298,0.016803134,0.063663599
ENSG00000261390.5,MAFTRR,7.67947805,-1.362346528,1.449860666,-0.939639622,0.347402445,0.551243495
ENSG00000164684.13,ZNF704,859.599322,-1.362424369,0.340699146,-3.998907499,6.36E-05,0.000652184
ENSG00000115295.19,CLIP4,1486.327737,1.362439659,0.439915291,3.097050016,0.001954569,0.011517761
ENSG00000267296.2,CEBPA-AS1,18.85665338,-1.362607654,0.874767285,-1.55768017,0.119309084,0.271550193
ENSG00000123454.10,DBH,17.36238151,-1.362775987,0.938727315,-1.451727211,0.14657747,0.312874202
ENSG00000279164.1,RP4-737E23.5,2.05247312,1.362816388,1.588416543,0.857971666,0.390908109,0.592330357
ENSG00000182866.16,LCK,67.58228612,1.363346576,0.893677262,1.525546899,0.127122745,0.283508796
ENSG00000161929.14,SCIMP,38.96920655,1.364372032,0.504722508,2.703212179,0.006867289,0.03174797
ENSG00000272505.1,RP11-981G7.6,65.37335554,-1.364756767,0.513229693,-2.659153953,0.007833716,0.035239694
ENSG00000164669.12,INTS4P1,20.09741179,1.364914617,0.669257905,2.039444892,0.041405646,0.126563914
ENSG00000169783.12,LINGO1,100.68281,1.365063411,0.641402905,2.128246381,0.033316661,0.107390338
ENSG00000224758.1,LINC01167,1.58630195,1.365066026,1.853869417,0.73633343,0.461527807,0.655102178
ENSG00000059573.8,ALDH18A1,1628.52885,1.36511583,0.295671613,4.616999973,3.89E-06,5.84E-05
ENSG00000196924.14,FLNA,20678.12994,1.365224726,0.496315036,2.750722078,0.005946407,0.028222957
ENSG00000091436.16,MAP3K20,819.2843626,1.365360608,0.347922997,3.92431837,8.70E-05,0.000846015
ENSG00000246898.1,LINC00920,31.50967568,1.365692225,0.536132627,2.547302957,0.010855914,0.04546116
ENSG00000177380.13,PPFIA3,200.2143665,1.365726933,0.363656277,3.755543404,0.000172966,0.001535726
ENSG00000129214.14,SHBG,38.76542607,-1.366039253,0.691089243,-1.976646672,0.048081583,0.141444816
ENSG00000233818.1,AP000695.4,31.50842171,1.366151446,0.818030688,1.670049138,0.094909642,0.231223878
ENSG00000132530.16,XAF1,693.1605719,-1.366166871,0.647238327,-2.110763245,0.034792667,0.111115735
ENSG00000171223.5,JUNB,3676.164499,-1.366257873,0.533991899,-2.558574155,0.01051024,0.044337711
ENSG00000154380.17,ENAH,1193.938181,1.366826668,0.25287285,5.405193421,6.47E-08,1.53E-06
ENSG00000279141.3,LINC01451,4.519883436,-1.366836382,0.887841076,-1.539505683,0.123680891,0.278122652
ENSG00000147573.16,TRIM55,195.3594441,-1.366949096,0.739826107,-1.847662693,0.064651154,0.176376054
ENSG00000198624.12,CCDC69,242.415045,-1.367252424,0.577186974,-2.368820655,0.017844904,0.066765348
ENSG00000104998.3,IL27RA,334.790413,1.367367187,0.37060646,3.689539539,0.00022466,0.001912296
ENSG00000165323.15,FAT3,168.9170353,1.367646104,1.11266476,1.229162776,0.219010782,0.410265989
ENSG00000138346.14,DNA2,172.9060505,1.367845889,0.475327021,2.877694364,0.00400593,0.020678674
ENSG00000272379.1,RP1-257A7.5,61.30980625,-1.367846367,0.468898017,-2.917151103,0.003532446,0.018682431
ENSG00000235121.1,RP11-90L20.2,1.523194505,1.367892187,1.196164475,1.1435653,0.252803959,0.450754273
ENSG00000117010.15,ZNF684,186.1269663,-1.367997315,0.29497695,-4.637641405,3.52E-06,5.34E-05
ENSG00000064225.12,ST3GAL6,560.0373843,-1.368192183,0.592497061,-2.309196572,0.020932676,0.075450336
ENSG00000086205.16,FOLH1,267.8079911,-1.368223369,0.756350729,-1.808980036,0.070454105,0.187680581
ENSG00000230716.3,KRT8P7,3.877175178,1.36864221,1.104779296,1.238837671,0.21540562,0.405935854
ENSG00000233196.2,GS1-304P7.1,3.854339789,-1.368651381,0.875513108,-1.563256299,0.117992323,0.269366942
ENSG00000261226.1,RP11-830F9.7,2.61695192,1.368738661,1.08711056,1.25906114,0.208008249,0.396614427
ENSG00000233297.4,RASA4DP,6.807314643,1.368801209,0.711143972,1.924787755,0.054255917,0.154306355
ENSG00000196277.15,GRM7,1.848582747,-1.368831206,2.162805738,-0.632896049,0.526801528,0.708358236
ENSG00000122483.17,CCDC18,101.5873046,1.368956551,0.334161747,4.096688396,4.19E-05,0.00045294
ENSG00000107864.14,CPEB3,237.9473743,-1.369008852,0.426802026,-3.207596892,0.00133849,0.008431909
ENSG00000248648.1,RP11-485M7.1,1.711811975,-1.369040579,1.854861718,-0.738082287,0.460464447,0.654456083
ENSG00000279427.1,RP11-132F7.2,18.961557,-1.369598076,0.837475265,-1.635389286,0.101967467,0.243293712
ENSG00000147117.7,ZNF157,4.012010013,-1.369638254,1.524793799,-0.898244901,0.369055,0.572065622
ENSG00000100300.17,TSPO,1174.533384,1.3696385,0.355015265,3.857970725,0.000114332,0.001066409
ENSG00000167046.4,RP11-93B14.6,3.53508513,-1.370241517,0.750416416,-1.82597487,0.067854047,0.182694632
ENSG00000091317.7,CMTM6,1909.71766,1.370287656,0.363297707,3.771803758,0.000162072,0.00145616
ENSG00000068097.14,HEATR6,489.5255935,1.370614773,0.348176344,3.936553402,8.27E-05,0.000808513
ENSG00000239884.3,RN7SL608P,5.187551823,1.370648336,0.793466464,1.727418106,0.084092601,0.2125692
ENSG00000143126.7,CELSR2,2614.732275,1.37087778,0.446157356,3.072632918,0.002121793,0.012329591
ENSG00000170417.15,TMEM182,141.2329087,1.370895207,0.312304898,4.389605202,1.14E-05,0.000148315
ENSG00000273381.1,RP11-305L7.7,37.51495643,-1.371203384,0.54712914,-2.506178678,0.012204393,0.049772632
ENSG00000237668.1,RPS15AP38,9.352749245,1.371373222,0.671017973,2.043720552,0.040981162,0.125714798
ENSG00000148154.9,UGCG,2643.808412,1.371387835,0.557519852,2.459800904,0.013901411,0.055075151
ENSG00000196976.7,LAGE3,267.7763896,1.371413267,0.241181539,5.686228197,1.30E-08,3.70E-07
ENSG00000139370.11,SLC15A4,859.5155608,1.371609286,0.310807647,4.413048706,1.02E-05,0.00013554
ENSG00000168005.8,C11orf84,474.5519565,1.37179922,0.296928415,4.619966127,3.84E-06,5.76E-05
ENSG00000133124.11,IRS4,4.818983802,1.371880846,1.195937475,1.147117534,0.251333048,0.44911923
ENSG00000100307.12,CBX7,1265.050708,-1.371927333,0.306317402,-4.478777,7.51E-06,0.000103973
ENSG00000273259.3,RP11-986E7.7,10.63187076,-1.371991829,1.094480698,-1.253555072,0.21000377,0.399149446
ENSG00000185561.9,TLCD2,216.4711928,1.372047649,0.380930791,3.601829212,0.000315986,0.00255661
ENSG00000224958.5,PGM5-AS1,12.94369621,-1.372241284,0.657959031,-2.08560293,0.037014606,0.116227096
ENSG00000233971.1,RPS20P10,1.929716059,1.372276644,1.064956858,1.288574869,0.197545925,0.383118169
ENSG00000147852.15,VLDLR,1093.185335,1.373092111,0.437116383,3.141250628,0.00168228,0.010165381
ENSG00000231119.2,RP4-569M23.2,9.469565649,-1.37321099,0.721138166,-1.90422731,0.056880586,0.159993714
ENSG00000064205.10,WISP2,31.27593286,1.373487537,0.862869316,1.591767734,0.111436903,0.258747127
ENSG00000145321.12,GC,66.08420577,-1.37349894,1.409083944,-0.974746001,0.329686269,0.533658272
ENSG00000223461.1,AC004471.9,4.132739582,1.373702091,1.072732123,1.280563956,0.200346867,0.386788702
ENSG00000268292.1,AC006547.15,2.587758733,1.373873636,1.219051596,1.127002041,0.259741618,0.458674511
ENSG00000157593.18,SLC35B2,1341.490759,1.37412998,0.386760026,3.552926588,0.000380971,0.002993504
ENSG00000283913.1,RP11-479O17.12,6.319903565,-1.374228766,1.084274626,-1.26741762,0.205006003,0.392450693
ENSG00000144746.6,ARL6IP5,2601.312738,1.37433327,0.330324458,4.16055559,3.17E-05,0.000359229
ENSG00000187498.14,COL4A1,8368.689296,1.374420498,0.644609398,2.132175705,0.032992405,0.106618257
ENSG00000137845.14,ADAM10,3348.489368,1.374913719,0.407734724,3.372079044,0.00074603,0.005253766
ENSG00000157927.16,RADIL,21.67984575,1.374927319,0.824309653,1.667974303,0.095320828,0.231829792
ENSG00000049323.15,LTBP1,1298.550093,-1.375124546,0.928251624,-1.481413563,0.138496403,0.301282803
ENSG00000277531.2,LLNLF-187D8.1,4.438318628,-1.375154817,1.039842396,-1.322464657,0.186013471,0.368090592
ENSG00000231742.5,LINC01273,19.42951735,1.375195259,0.537161657,2.560114334,0.010463773,0.044184099
ENSG00000279419.1,RP5-907C10.3,3.969107088,1.375229364,1.251466759,1.098894041,0.271814286,0.471505316
ENSG00000180869.4,LINC01555,9.557184502,1.375528991,0.899195188,1.529733487,0.126082711,0.28195396
ENSG00000243678.11,NME2,5947.476079,1.375767927,0.304001532,4.525529582,6.02E-06,8.58E-05
ENSG00000228623.5,ZNF883,68.92071254,-1.376239567,0.893484148,-1.540306641,0.123485626,0.277747864
ENSG00000254556.1,AF131215.4,2.992298344,1.376468122,1.083068583,1.270896546,0.203765455,0.391012593
ENSG00000183154.1,RP11-863K10.7,5.973767484,-1.376520276,0.955670572,-1.440371102,0.149762435,0.317513701
ENSG00000229278.1,RP11-483F11.7,3.032372121,1.376608924,1.096858419,1.255047051,0.20946168,0.398463317
ENSG00000280136.2,RP11-1228E12.2,1.585338426,-1.376688643,2.026709505,-0.679272801,0.496965027,0.685047974
ENSG00000133466.13,C1QTNF6,518.2374531,1.376705855,0.232104551,5.931403979,3.00E-09,1.01E-07
ENSG00000185950.8,IRS2,785.1141941,1.376902845,0.26123834,5.27067676,1.36E-07,2.92E-06
ENSG00000254876.5,RP11-23J9.5,53.60359765,-1.377003098,0.451532721,-3.04961974,0.002291313,0.013129491
ENSG00000272752.6,STAG3L5P-PVRIG2P-PILRB,1221.666978,-1.377567081,0.332763001,-4.139784396,3.48E-05,0.000387942
ENSG00000123384.13,LRP1,2994.601635,1.377790493,0.384387787,3.584376349,0.000337885,0.002701642
ENSG00000214003.2,ATP5F1P3,2.550981288,-1.37811075,1.124388947,-1.225653057,0.220329263,0.411921377
ENSG00000169047.5,IRS1,405.2302579,-1.378147214,0.878131779,-1.569408198,0.116552855,0.267013558
ENSG00000064012.21,CASP8,557.6490347,1.378212892,0.258247205,5.336796927,9.46E-08,2.13E-06
ENSG00000186212.3,SOWAHB,157.4711112,-1.378276525,0.694162641,-1.985523915,0.047086212,0.139199934
ENSG00000254615.2,RP11-395G23.3,761.4285357,1.378428557,0.620461591,2.221617868,0.026309141,0.089971736
ENSG00000136478.7,TEX2,1595.815271,1.378691381,0.470319947,2.931390408,0.003374484,0.018009542
ENSG00000187097.12,ENTPD5,987.4661712,-1.379008921,0.519755352,-2.653188495,0.007973533,0.035746696
ENSG00000203546.7,RP11-176H8.1,10.35817711,-1.379273313,0.80940588,-1.704056453,0.088370541,0.220289265
ENSG00000261420.1,RP1-168L15.5,13.28624177,-1.379284848,0.81075949,-1.701225659,0.088900621,0.22118194
ENSG00000227799.1,AC012358.4,42.17810852,1.379504654,0.397395346,3.471365904,0.000517818,0.00386166
ENSG00000223764.2,RP11-54O7.3,371.5964328,-1.379547011,0.433338783,-3.183529992,0.00145491,0.009028419
ENSG00000069812.11,HES2,37.07676314,-1.379606643,0.947595012,-1.455903235,0.145419371,0.311108775
ENSG00000283117.1,CTD-2060L22.1,1.515457196,1.379627498,2.187787338,0.630604024,0.528299467,0.709511431
ENSG00000234431.2,AC007283.5,24.59385379,1.379853643,0.968169584,1.425218955,0.154093919,0.323163404
ENSG00000215030.5,RPL13P12,346.4643759,1.380088689,0.5904352,2.337409235,0.019417915,0.071276507
ENSG00000215326.3,GPX1P2,4.085361852,1.380117249,0.844265079,1.634696593,0.102112667,0.243552011
ENSG00000049768.14,FOXP3,26.09335693,1.380220738,0.84881051,1.62606462,0.10393591,0.24687353
ENSG00000168263.8,KCNV2,3.490581339,1.380343146,1.015853985,1.358800739,0.174209739,0.352265583
ENSG00000276067.2,RP11-260N14.1,6.49520765,1.380651555,1.040073922,1.327455218,0.184358144,0.36602351
ENSG00000181656.6,GPR88,2.55737166,-1.380880982,1.091870878,-1.264692566,0.205981556,0.393860752
ENSG00000172673.10,THEMIS,11.3991424,1.381070402,1.198728489,1.152112771,0.249274736,0.447077112
ENSG00000103184.11,SEC14L5,44.5052311,-1.381721366,0.89620354,-1.541749508,0.123134476,0.277241815
ENSG00000225766.9,DHRS4L1,21.43251381,-1.382575947,0.898834713,-1.538187084,0.124002878,0.278626099
ENSG00000162804.13,SNED1,417.3712921,-1.382767298,0.531584644,-2.601217535,0.009289353,0.04021015
ENSG00000141431.10,ASXL3,133.0219854,-1.383219282,0.802358753,-1.723941164,0.084718465,0.213700586
ENSG00000266208.1,CTD-2267D19.3,147.2858936,1.383427065,0.571880097,2.419085877,0.015559566,0.060012544
ENSG00000198774.4,RASSF9,118.8676235,-1.383695578,0.789656406,-1.752275506,0.079726446,0.204611812
ENSG00000141985.9,SH3GL1,1563.803555,1.383821908,0.327034284,4.231427637,2.32E-05,0.00027608
ENSG00000236449.1,AC018890.6,2.896628549,1.384052232,1.683333019,0.8222094,0.41095773,0.610760472
ENSG00000258424.1,RP11-471B22.2,2.371979978,-1.384295716,1.187016882,-1.166197159,0.243534741,0.440285967
ENSG00000151151.5,IPMK,225.9399492,1.384392102,0.236246977,5.859935739,4.63E-09,1.49E-07
ENSG00000130762.14,ARHGEF16,629.5697753,-1.384437924,0.452000924,-3.062909498,0.002191963,0.01266201
ENSG00000214533.3,KRT18P33,3.581670048,1.385078429,0.957868027,1.446001318,0.148176832,0.315318195
ENSG00000171867.16,PRNP,3283.448126,1.385396751,0.279344603,4.95945415,7.07E-07,1.25E-05
ENSG00000110195.12,FOLR1,1282.243577,-1.385425513,0.601403329,-2.303654546,0.021242043,0.076283901
ENSG00000128713.13,HOXD11,189.6565915,1.385563959,0.422936707,3.276055103,0.00105268,0.006967665
ENSG00000184058.12,TBX1,10.49178209,1.385812751,1.638197649,0.845937456,0.397587636,0.599073537
ENSG00000197993.7,KEL,14.43594287,-1.385834314,0.97047257,-1.427999468,0.153292012,0.321968168
ENSG00000280402.1,RP11-20I23.10,29.67022135,-1.38593687,0.496508761,-2.79136438,0.005248635,0.025617024
ENSG00000224419.1,KRT18P27,1.839685052,1.385989551,1.441854503,0.961254793,0.336424072,0.540352222
ENSG00000070950.9,RAD18,271.3957402,1.386220924,0.256569048,5.402915656,6.56E-08,1.55E-06
ENSG00000198959.11,TGM2,4130.903951,1.386332065,0.98922549,1.401431806,0.161084987,0.332952743
ENSG00000079102.16,RUNX1T1,63.28810255,-1.386381852,0.820540911,-1.689595038,0.091105456,0.224801242
ENSG00000224183.1,SDHDP6,4.520180872,-1.386381883,0.800420604,-1.732066711,0.083261685,0.211177324
ENSG00000163993.6,S100P,2.962419439,-1.386412387,1.16695998,-1.188054784,0.234811827,0.429820066
ENSG00000110324.10,IL10RA,295.8396909,1.386755987,0.505231405,2.744793719,0.006054894,0.028624519
ENSG00000188404.8,SELL,100.0395596,1.386777616,0.710702745,1.951276571,0.051024155,0.147517482
ENSG00000248319.1,RP11-205M3.3,107.6332215,1.387094732,0.848095063,1.635541571,0.101935568,0.243239609
ENSG00000135144.7,DTX1,338.5210475,-1.387098242,0.340956871,-4.068251328,4.74E-05,0.000504677
ENSG00000160957.12,RECQL4,195.2913457,1.387127057,0.435724754,3.183493812,0.001455092,0.009028419
ENSG00000230042.1,AK3P3,2.567825787,1.387184388,0.990797397,1.400068664,0.161492758,0.333634659
ENSG00000261575.2,RP11-259G18.1,4.617444574,1.38756778,0.941778915,1.47334768,0.14065731,0.304326655
ENSG00000197275.13,RAD54B,82.85171668,1.387775985,0.657082478,2.112027076,0.034684127,0.110862091
ENSG00000161921.14,CXCL16,862.6057611,1.387835166,0.263738671,5.262160299,1.42E-07,3.04E-06
ENSG00000187231.13,SESTD1,1337.814741,1.387910201,0.407876911,3.402767262,0.000667071,0.00478397
ENSG00000272848.1,RP1-137D17.2,10.790915,-1.388206329,0.61299864,-2.264615677,0.023536274,0.082610348
ENSG00000049130.14,KITLG,2992.847722,1.388285823,0.575140102,2.413821986,0.015786173,0.060735538
ENSG00000253239.1,IGLVI-70,2.628945102,-1.388335381,1.395073497,-0.995170064,0.319653559,0.52306946
ENSG00000240342.3,RPS2P5,1987.548525,1.388427786,0.410560662,3.381784748,0.000720166,0.005098192
ENSG00000117450.13,PRDX1,9891.955586,1.388541136,0.339653495,4.088110839,4.35E-05,0.000467713
ENSG00000255200.1,PGAM1P8,60.94543154,1.388548136,0.724768854,1.915849623,0.055384239,0.156720935
ENSG00000216613.2,RP3-406A7.5,4.17910862,-1.388550204,1.233750851,-1.125470513,0.260389706,0.459449751
ENSG00000279314.1,RP1-257C22.2,14.85634718,-1.388948731,0.691994329,-2.007167793,0.0447318,0.133784457
ENSG00000129535.12,NRL,44.44031623,-1.389064457,0.466642217,-2.976722647,0.002913474,0.015962668
ENSG00000206549.13,PRSS50,32.68818263,-1.389113943,1.272307841,-1.091806478,0.274918171,0.47518901
ENSG00000211829.9,TRDC,8.777553933,1.389211036,0.805502668,1.724651068,0.084590374,0.213459155
ENSG00000229539.1,RP11-119B16.2,8.951573112,1.389270568,0.60609264,2.292175284,0.021895531,0.078037163
ENSG00000234917.2,RP5-994D16.3,4.370211495,-1.389306664,0.822071974,-1.690006116,0.091026785,0.224669103
ENSG00000279611.1,CTD-2619J13.5,7.260889331,1.389329458,0.858640826,1.618056603,0.1056504,0.249775959
ENSG00000197180.2,CH17-340M24.3,82.45505004,-1.389701014,0.438730447,-3.167550882,0.001537288,0.009429808
ENSG00000100191.5,SLC5A4,17.87436302,-1.389761752,0.640468538,-2.169914162,0.030013349,0.099204314
ENSG00000267719.1,LINC02078,1.635586304,-1.389785147,1.880129194,-0.739196621,0.459787612,0.653877321
ENSG00000175161.13,CADM2,5.88433333,-1.389910347,1.175917814,-1.181979157,0.237213971,0.432655445
ENSG00000139438.5,FAM222A,211.6463561,-1.390002959,0.543445962,-2.557757452,0.010534954,0.044413549
ENSG00000253641.5,LINCR-0001,4.425697653,-1.390130623,1.058328416,-1.313515353,0.189009351,0.371939571
ENSG00000189184.11,PCDH18,172.3599265,-1.390782019,0.885536975,-1.570552172,0.116286707,0.26653459
ENSG00000002834.17,LASP1,5104.518426,1.390961991,0.277835321,5.00642606,5.54E-07,1.01E-05
ENSG00000168685.14,IL7R,207.4680317,1.391044677,0.953811438,1.45840637,0.144728566,0.310208265
ENSG00000125835.18,SNRPB,2427.661916,1.391091849,0.16532311,8.414382271,3.95E-17,4.76E-15
ENSG00000230731.2,RP11-478K15.6,42.60565018,1.391300452,0.628479557,2.2137561,0.026845562,0.091226476
ENSG00000169083.16,AR,459.2795504,1.391342656,0.401005187,3.469637551,0.000521161,0.003880017
ENSG00000254275.6,LINC00824,1.682902118,-1.391768779,1.312535466,-1.060366607,0.288977848,0.490338192
ENSG00000176771.16,NCKAP5,81.60588167,-1.391854792,0.634255797,-2.194469171,0.028201698,0.094724083
ENSG00000128040.10,SPINK2,1.867377781,-1.392393226,1.495776973,-0.930882913,0.351914134,0.555620627
ENSG00000269364.1,LINC01233,2.328815576,1.392610202,1.602565453,0.868988034,0.384853676,0.587166827
ENSG00000133561.15,GIMAP6,415.8200115,-1.392750357,0.496798451,-2.803451489,0.005055884,0.024859902
ENSG00000186481.16,ANKRD20A5P,40.85682552,1.392914942,0.801128275,1.738691524,0.082089038,0.208987056
ENSG00000196155.12,PLEKHG4,126.8535989,-1.393030434,0.369411685,-3.770943073,0.000162632,0.001460695
ENSG00000270607.1,RP11-359E10.1,18.25060337,1.393042681,0.671299886,2.075142138,0.037973363,0.1184618
ENSG00000264304.1,RP11-20B24.7,2.349884549,-1.393050221,1.125067188,-1.238192916,0.215644538,0.406152879
ENSG00000140986.7,RPL3L,4.498040417,1.393368374,1.269594017,1.097491289,0.272426686,0.472220582
ENSG00000152705.7,CATSPER3,19.21413275,-1.393524145,0.553330807,-2.518428627,0.011787977,0.048403762
ENSG00000116062.14,MSH6,1124.081686,1.393655088,0.275842242,5.052362814,4.36E-07,8.13E-06
ENSG00000213759.9,UGT2B11,5.913693498,-1.39389392,0.883539837,-1.577624303,0.114651946,0.263867808
