"","GeneName","logFC","logCPM","LR","PValue","FDR","Cl19_1_S4","Cl19_2_S5","Cl19_3_S6","Fl_1_S1","Fl_2_S2","Fl_3_S3"
"ENSMUSG00000020176","Grb10",-7.82773405672456,4.49471113148267,1314.02976142896,1.01011392621307e-287,7.75551042347451e-285,-2.54750947343084,-2.64846630082216,-1.72680501484502,5.50269402098662,5.45744417168353,5.47303931381963
"ENSMUSG00000070473","Cldn3",-3.63763164219533,6.57807601998313,1275.56060972249,2.31356995261211e-279,1.65790422804184e-276,3.8763077417965,4.02199379003718,3.8269994086749,7.4819001301515,7.38350078698438,7.50394127730938
"ENSMUSG00000032348","Gsta4",4.99521377723191,5.37328791162542,1273.31570743539,7.11440978555374e-279,4.77954942405732e-276,6.18798227736773,6.43614075847263,6.40840588972304,0.799036577621606,0.807613826973738,0.973658956681535
"ENSMUSG00000023913","Pla2g7",4.05043761076807,6.39783013785334,1256.74726110759,2.83642222217788e-275,1.79345308624647e-272,7.09532928485575,7.41142188203455,7.44438149967487,3.02354766239925,3.050789966863,3.26444757610584
"ENSMUSG00000049100","Pcdh10",7.15441122952398,5.00288820704682,1176.53570129122,7.66986537635968e-258,4.58018794058279e-255,5.77385614720376,6.12443849166078,6.09536942138545,-1.79245038505838,-2.015636303602,-1.86914081879987
"ENSMUSG00000069049","Eif2s3y",-12.8212382559572,4.28480347813397,1082.58277627086,2.01579467191767e-237,1.14040931202332e-234,-3.78514755565109,-3.78514755565109,-3.78514755565109,5.26620724081091,5.33535999711878,5.20681292382842
"ENSMUSG00000030123","Plxnd1",3.19672006383744,5.7306817371835,1080.44936079849,5.86325977498473e-237,3.15120896606554e-234,6.60152300585589,6.58664592714725,6.60040940569915,3.25580693069933,3.32183962924208,3.27047633274277
"ENSMUSG00000048424","Ranbp3l",9.17831132866637,4.30569524616788,1069.85596356953,1.17652648386861e-234,6.02213484528747e-232,5.4237765770922,5.18833570322521,5.31018477028926,-2.89655243200605,-3.78514755565109,-3.14846111066663
"ENSMUSG00000027737","Slc7a11",3.30384736551625,5.86326342801706,980.999013397132,2.42345554148272e-215,1.18407834615445e-212,6.60590705089602,6.67707436797493,6.92780054351627,3.26046305546607,3.2118469020037,3.30612920782037
"ENSMUSG00000020689","Itgb3",6.13874463734474,4.55613513251313,980.099670663602,3.80122528736655e-215,1.77649437451752e-212,5.47473717067544,5.58968934594432,5.59693241924406,-1.79245038505838,-1.50567180992641,-0.956862193989555
"ENSMUSG00000017493","Igfbp4",8.00617039814634,4.78367125223595,973.667302917111,9.50870633149792e-214,4.25871184821963e-211,5.62533237483075,5.92621725854551,5.80279073704041,-2.1397082652464,-3.2177219754926,-2.70824082572061
"ENSMUSG00000026674","Ddr2",5.59748549129141,4.99350503635118,959.85570394055,9.55802095753917e-211,4.10956669090354e-208,6.10093398779976,5.76946941502259,6.04859905006423,-0.411485918863471,-0.0795099934072823,-0.402366865998451
"ENSMUSG00000042428","Mgat3",3.61988742918188,5.73151838981869,949.487080666685,1.71490254423196e-208,7.0898028645959e-206,6.47409306344057,6.72884835911109,6.71676616513764,2.65760709907378,2.73958578196926,2.76396615830033
"ENSMUSG00000021335","Slc17a1",7.38506365040399,4.27986009081322,940.872377090159,1.27900888861345e-206,5.0918764976689e-204,5.25415627834604,5.26210675370177,5.33638132213308,-2.35072225490315,-2.23547469489127,-3.14846111066663
"ENSMUSG00000030283","St8sia1",3.89630366901611,4.80020878348843,925.697577829411,2.54426663742999e-203,9.76725788776249e-201,5.68824336734069,5.72391305092193,5.81460894186262,1.31092550472202,1.22929686190069,1.36031615936673
"ENSMUSG00000038143","Stox2",-5.27989744328956,3.55690313605303,916.167693932301,3.00049454183373e-201,1.11214882173002e-198,0.035389690265451,0.317768961889931,0.417106653048926,4.43670369988314,4.59010657370475,4.35856776175727
"ENSMUSG00000022636","Alcam",3.31197032506782,5.12701704314331,901.261812135274,5.21816913868965e-198,1.8696700023925e-195,5.96496254572747,5.93547081627579,6.14457783570117,2.39506560296493,2.53728191485119,2.32827702401663
"ENSMUSG00000018411","Mapt",3.79516937392674,4.8861214246581,897.835863482199,2.8992030399496e-197,1.00527527343285e-194,5.8063890477705,5.80580358460821,5.87417353006519,1.49603405123697,1.07028700441925,1.51050328215901
"ENSMUSG00000032802","Srxn1",2.96263062413041,6.48504316197087,897.663385925357,3.16062727318061e-197,1.06167445498182e-194,7.19988647379202,7.38652266158248,7.37191303953006,4.24092535004238,4.22518681326763,4.38381474032735
"ENSMUSG00000056673","Kdm5d",-10.0716840506873,3.69043527284234,891.436217815433,7.13664205268531e-196,2.32459895225195e-193,-3.78514755565109,-3.10764091007427,-3.78514755565109,4.74484611115854,4.70089357013822,4.55163634404832
"ENSMUSG00000027356","Fermt1",-2.6300921346124,6.60414790569467,886.654465904843,7.81634051195505e-195,2.47111306361779e-192,4.80825780553613,4.86152614918287,4.86557940049419,7.3370602600907,7.3658773608513,7.41046514207375
"ENSMUSG00000038776","Ephx1",2.70455099678227,6.81715815173428,877.181109956807,8.96280370386846e-193,2.75260505751092e-190,7.50096393097393,7.70840064418485,7.67850303328994,4.69584192955439,4.77643716217085,4.86422532037357
"ENSMUSG00000016942","Tmprss6",8.59286091133431,3.89798194037672,863.72057493452,7.56331620415185e-190,2.25828016328967e-187,4.83007378555895,4.891420181455,4.99412173354047,-3.27349108011112,-2.49494103769886,-3.78514755565109
"ENSMUSG00000041482","Piezo2",-7.83578170314373,3.59376542839928,854.166359995258,9.0321986399412e-188,2.62397576164129e-185,-2.54750947343084,-2.64846630082216,-3.17396333939806,4.54180329415242,4.65559486066667,4.50381916148409
"ENSMUSG00000069045","Ddx3y",-12.4611039389755,4.15597329430877,836.01921408984,7.96247854563275e-184,2.25233373386859e-181,-3.78514755565109,-3.78514755565109,-3.78514755565109,5.11244737111144,5.24915148750553,5.05267791067424
"ENSMUSG00000037820","Tgm2",3.52426979993126,6.10059081597197,832.536258869253,4.5526764004401e-183,1.25478765713668e-180,6.78669620807084,7.1362270519593,7.04905946192575,3.1443461811557,3.33189065964212,3.39710845661915
"ENSMUSG00000026042","Col5a2",-3.16325122085681,5.3495645118634,827.432197916245,5.86046001837281e-182,1.57485211843723e-179,3.29168221101104,3.51347789026789,3.3522619130522,6.1528582901479,6.09459730796659,6.19036975641498
"ENSMUSG00000023055","Calcoco1",2.48164067142507,6.36426415393659,827.090890046244,6.95240629374076e-182,1.82271744515657e-179,7.10499744960471,7.17450560802301,7.13836275699839,4.54943309531914,4.5562128396409,4.65433668291773
"ENSMUSG00000024331","Dsc2",-4.80504563427008,3.50073832721715,817.269657508863,9.49240700821313e-180,2.42937816503055e-177,-0.0601596848814905,0.591928745318786,0.497510091773226,4.45306677919263,4.4402131036848,4.29788098970754
"ENSMUSG00000029121","Crmp1",-8.41171168073055,3.78751065625086,814.027749806057,4.81070408575744e-179,1.20256414460016e-176,-3.24640362307669,-3.10764091007427,-3.17396333939806,4.75642944476342,4.79653645322317,4.74805074070819
"ENSMUSG00000022438","Parvb",-3.70316317019981,4.00880681155946,808.550530978054,7.46507249873398e-178,1.82368327929299e-175,2.17173314952033,2.18606126987076,2.19776569982789,4.77607274728594,4.75418650665606,4.80523218304819
"ENSMUSG00000040990","Sh3kbp1",2.60981477620549,5.81290879899048,805.012329798985,4.38828297286087e-177,1.04821452611737e-174,6.44339293047348,6.69534684107707,6.71519082396303,3.77826459174111,3.87952307134479,3.81928847157516
"ENSMUSG00000045954","Cavin2",2.90737416129322,6.65443880024046,802.514327201965,1.53250604565527e-176,3.58106684451054e-174,7.27277156126971,7.60039314196502,7.5136853292106,4.61815919337259,4.67151276423312,4.58588285123447
"ENSMUSG00000020086","Macroh2a2",-4.18122162599149,3.88710985854801,802.231541452365,1.76556895130317e-176,4.03789375692719e-174,1.77483769302843,1.73693934533937,1.41926130033486,4.59806687322546,4.68725695333365,4.85020490067515
"ENSMUSG00000029380","Cxcl1",-6.81050255912315,3.29471658250083,797.353433835903,2.02989434441873e-175,4.54569464753268e-173,-1.89130267886801,-2.30068988046684,-1.92217545577075,4.24562967325962,4.29363929321945,4.23452891077981
"ENSMUSG00000005413","Hmox1",2.72252888686576,7.89955815207955,792.968446635232,1.82329018382648e-174,3.99970330325527e-172,8.52737028031628,8.82132236651664,8.72165358689802,5.997676046453,5.94873664584901,6.0138516791906
"ENSMUSG00000020431","Adcy1",-7.45639283332324,3.60331745836872,788.899915996679,1.39778439679888e-173,3.00495689623822e-171,-2.54750947343084,-2.30068988046684,-3.17396333939806,4.62720037468925,4.58381185587633,4.51655709004119
"ENSMUSG00000028464","Tpm2",-3.38436551354746,4.78897249760669,784.303005175549,1.39608705125815e-172,2.94245876744586e-170,2.63533894042241,2.63290110884408,2.56728290465734,5.6241786550749,5.59837874473039,5.61483742306939
"ENSMUSG00000054555","Adam12",-2.6331776412094,5.74352328048889,774.78629146501,1.63713631231761e-170,3.38414965790424e-168,4.06644689395022,3.98285879858628,4.21959863593635,6.47974274172303,6.52357391230614,6.46399084146538
"ENSMUSG00000081534","Slc48a1",2.37396847998156,7.10809082030571,768.652780699807,3.52924005839955e-169,7.15769837504468e-167,7.77718005500975,7.91871824222118,7.86077363899009,5.47791929593748,5.51592118991553,5.47565099383265
"ENSMUSG00000055435","Maf",3.6692944381632,4.44550386286165,759.212036007741,3.98464321948793e-167,7.93165369745846e-165,5.40265343094338,5.3691774095792,5.35133313289521,1.25602817934718,1.11753444808292,1.33752523079164
"ENSMUSG00000023008","Fmnl3",2.33728840615079,6.7221768123566,744.972400972787,4.97264538664317e-164,9.71835732018681e-162,7.44333606079256,7.49481163521918,7.52331959837366,4.90952827326735,4.97388691902808,5.10590709216963
"ENSMUSG00000032418","Me1",2.49179707887216,8.22903405327216,744.867669036667,5.24034872907476e-164,1.00586622301473e-161,8.74096441761482,9.09598784227398,9.1155860971345,6.46972520035471,6.48974501161191,6.5401992604242
"ENSMUSG00000074715","Ccl28",8.33045525851941,3.92500542154029,739.839600544561,6.49618266857307e-163,1.22504328955249e-160,4.84663365800412,4.941268605816,5.01134001242115,-2.89655243200605,-3.78514755565109,-3.14846111066663
"ENSMUSG00000030122","Ptms",2.62955318677475,7.44273753377781,732.07627020952,3.16758611198625e-161,5.87041088236901e-159,8.05684801323287,8.35072036590518,8.18484246195655,5.69296075314599,5.76898878379891,5.77819196521369
"ENSMUSG00000067006","Serpinb5",-4.0593275606764,3.67474413915307,729.057102409946,1.43624106533307e-160,2.61663647648562e-158,1.51790656643396,1.05134058370321,1.47989132061633,4.43875926308862,4.55406780773058,4.52918353571792
"ENSMUSG00000035566","Pcdh17",5.88509383498009,3.99088431468559,716.466449812839,7.85281307972688e-158,1.40683146323307e-155,4.9047230330492,4.93513093488215,5.12485471332184,-1.64584518844477,-2.015636303602,-1.86914081879987
"ENSMUSG00000024164","C3",5.33554429395894,4.53481535142994,708.486811683941,4.26782819117069e-156,7.52047298801537e-154,5.3041740128213,5.58316229771676,5.65943054440952,-0.535137375755608,-0.44093537911177,-0.327609174584449
"ENSMUSG00000022750","Klhl22",-5.05405741269979,3.32927674152482,704.22121379189,3.61224657154994e-155,6.26258683832101e-153,-0.455429254672033,-0.0860996441921255,-0.393486285614868,4.18324342704215,4.29363929321945,4.28304755318878
"ENSMUSG00000055044","Pdlim1",-4.97245580027731,3.39536993430941,700.594036913086,2.22088976355938e-154,3.78926096325393e-152,-0.0115941150768061,-0.0860996441921255,-0.190866171569323,4.39072410028668,4.16742456711143,4.36984322134623
"ENSMUSG00000030109","Slc6a12",5.44699235195757,3.89759365388184,700.460901110986,2.37398639906782e-154,3.98718434430937e-152,5.06756489256402,4.74940155760242,4.82330780134687,-0.81964412938848,-1.36914778034543,-1.67127214672249
"ENSMUSG00000078952","Lncenc1",2.74379701554711,5.3903948114678,696.287337263616,1.91889014103093e-153,3.17325386552946e-151,6.32842410767056,6.11632416474395,6.21166026269155,3.21321144158397,3.32183962924208,3.19641324514791
"ENSMUSG00000063975","Slco1a5",2.97867165399767,4.91587341981307,684.754470285167,6.18011756597375e-151,1.00651641994927e-148,5.72811415354913,5.72509931354056,5.8779332535883,2.59262583419824,2.4196858450317,2.54271654030059
"ENSMUSG00000029260","Ugt2b34",9.28463723469953,4.00605776325581,675.985322267606,4.98865731040875e-149,8.00344439247518e-147,4.8150056193846,5.09415574184278,5.12485471332184,-3.27349108011112,-3.2177219754926,-3.78514755565109
"ENSMUSG00000047414","Flrt2",3.41582965242426,4.50123212274866,675.636044454115,5.94210447309786e-149,9.39289426196013e-147,5.41380941813556,5.35698557039061,5.49044667827746,1.31092550472202,1.57225596237136,1.40484553211584
"ENSMUSG00000024479","Mal2",-2.5568413228259,5.4206648874878,675.200321914156,7.39087579291939e-149,1.15136991156653e-146,3.71611210539777,3.79229119659079,3.77955050338916,6.19238074640512,6.17007020866202,6.13774930160621
"ENSMUSG00000024924","Vldlr",2.16170832002783,7.02203704076239,655.210733201993,1.64394120733959e-144,2.5243891482419e-142,7.73621846121148,7.67318654570723,7.77112570447944,5.6241786550749,5.53996529368887,5.61009094089617
"ENSMUSG00000032278","Paqr5",2.31957335797201,6.0769674449096,629.032908457984,8.1125081348077e-139,1.2281880273387e-136,6.72757381184504,6.9191506512792,6.90172203495869,4.3454237733992,4.22788054406224,4.34434837160643
"ENSMUSG00000042842","Serpinb6b",-3.69472621535091,4.65173271252601,628.353034131483,1.14030771690162e-138,1.70238439569104e-136,2.28299114372628,2.19977932377605,2.4907779700459,5.52027201331487,5.46088305011279,5.49251263653615
"ENSMUSG00000001583","Tnk1",-4.05316702100209,3.36424990381078,619.535832600312,9.43434890138866e-137,1.38917556631543e-134,1.5012680151818,0.786297648385661,1.12237716995923,4.18813932425252,4.20345396230436,4.14876176421375
"ENSMUSG00000018909","Arrb1",2.34771349395247,6.00220751506448,617.163548568747,3.09511844787526e-136,4.49586867516367e-134,6.84101352756618,6.73474976090012,6.77084660719141,4.18324342704215,4.09550146493267,4.29788098970754
"ENSMUSG00000074896","Ifit3",3.06719538917143,4.56316593551045,615.585644666742,6.82132678105703e-136,9.77632554261093e-134,5.35598999595155,5.43734879014962,5.47687576929443,2.24339102246857,2.23920811884992,2.13034206698332
"ENSMUSG00000051483","Cbr1",2.7236694703494,4.91280464740178,609.762827173839,1.25989599385058e-134,1.78192395235524e-132,5.70286964265649,5.77978122919169,5.72456272224051,2.86749053456343,2.7471164966663,2.93312878762487
"ENSMUSG00000054619","Mettl7a1",3.23217497150552,4.45931332055444,598.859403393758,2.96406866351394e-132,4.13776286546901e-130,5.32441502724771,5.44456828406967,5.26639470897433,1.76864636300511,1.91748085725636,1.83730285793162
"ENSMUSG00000072941","Sod3",6.17263659931074,4.14389896307508,595.040041558096,2.00741363390703e-131,2.76637040395726e-129,4.9047230330492,5.29283216558206,5.21381550384043,-1.79245038505838,-2.49494103769886,-0.956862193989555
"ENSMUSG00000024680","Ms4a2",2.41084637789971,5.27975402091137,592.812298756377,6.12628004687909e-131,8.3356182561903e-129,6.08775992207061,5.99372203100223,6.03097834026038,3.59870893725824,3.52823992800263,3.6948050135971
"ENSMUSG00000026475","Rgs16",-2.26386515110166,5.32967701172897,590.816269302059,1.66478847096319e-130,2.23685140929791e-128,4.04364642601635,3.97090825359955,3.8841968364326,6.00115770857666,6.04810492941305,5.9884738448067
"ENSMUSG00000038067","Csf3",-4.48422470404625,3.16808311959163,585.602617025101,2.26677020699447e-129,3.00808801913378e-127,0.934671220982266,0.213438880029989,0.144912110911153,4.02259098285428,4.08958968329035,3.98243350996792
"ENSMUSG00000054942","Miga1",-4.29335069596409,3.07607565556235,582.317590177968,1.17478776211044e-128,1.53997483596647e-126,0.632490526636247,0.213438880029989,0.812416477136218,3.95526129962289,3.90667567987112,3.9070409526873
"ENSMUSG00000039114","Nrn1",4.99175432805551,3.55077482668311,581.137471250736,2.12157307982986e-128,2.74756494398689e-126,4.55170491365626,4.51713011548996,4.5374344813101,-1.07719862514919,-1.36914778034543,-0.653137085756196
"ENSMUSG00000061411","Nol4l",3.75783188665543,4.22450060726889,573.821988758741,8.27820612605961e-127,1.05931473391684e-124,5.22151498042382,5.05506946249896,5.23595684393686,0.420646421062325,0.59037513233538,0.850283404750095
"ENSMUSG00000040728","Esrp1",-1.94496527996287,6.49774857445275,571.583840052846,2.53974279300769e-126,3.21172885671054e-124,5.28850168060405,5.25391116916906,5.32265297647983,7.14269608924204,7.1580889559038,7.13122000451433
"ENSMUSG00000052415","Tchh",-3.3424898007392,3.77836076167702,569.124042954189,8.70685152730538e-126,1.08825519845355e-123,2.19261052961739,1.88013088235145,1.94885044862714,4.45103151501306,4.64958007405646,4.5012580239733
"ENSMUSG00000056941","Commd7",-4.25690137706772,3.21984916756876,568.316862138041,1.30450379563552e-125,1.61173693095244e-123,0.662731149555564,0.786297648385661,0.989672526190327,4.04974332949114,3.96596267917259,4.16179425183051
"ENSMUSG00000041324","Inhba",-2.11557864645146,6.26544844366212,566.526473847372,3.19820278339832e-125,3.90653201349415e-123,4.86950271280848,4.83978754724506,4.82330780134687,6.99196566503639,7.02735125718668,6.86899725116529
"ENSMUSG00000026211","Obsl1",-2.20120381655829,6.01044476301232,565.041650331755,6.72820481625435e-125,8.12600826628292e-123,4.63985570249254,4.64547323358408,4.51104571899646,6.65308286871114,6.66296595940204,6.8008610573194
"ENSMUSG00000064373","Selenop",4.16195857432029,3.63776944114128,560.917613302766,5.30893681558981e-124,6.34064020341943e-122,4.66621704031044,4.59186074956331,4.5374344813101,-0.142038590562565,-0.248934079603835,-0.124100708087761
"ENSMUSG00000032289","Thsd4",-4.32802218370815,3.19605762839364,551.595880750886,5.66007419545494e-122,6.6857293985654e-120,0.69235088493696,1.13939363714579,0.646006602353008,3.92038024082115,4.06569728794265,4.10894268427451
"ENSMUSG00000048373","Fgfbp1",-2.34746209498534,5.22382223080871,550.608503226092,9.28145536208057e-122,1.08441699659787e-119,3.66099989536485,3.75561073644879,3.73464071133727,5.94007007601106,5.90732643362275,5.97099536772755
"ENSMUSG00000033880","Lgals3bp",4.60804084496117,4.29853356137816,549.390808690579,1.70810324924377e-121,1.97423675549692e-119,5.11070803306673,5.33695142190802,5.35268473582983,0.280975181845374,0.412369335439972,-0.481211077558574
"ENSMUSG00000033065","Pfkm",2.00303166223152,6.90235152135424,547.889221342432,3.62386355953135e-121,4.14392653206409e-119,7.52688343676039,7.66671866412094,7.60214476155817,5.48390414590921,5.4261197324438,5.61127902623994
"ENSMUSG00000038539","Atf5",2.23405480657932,6.6113117842524,543.513109157537,3.24464783830878e-120,3.67123364357696e-118,7.23143975112028,7.47308847210487,7.22467508844558,5.12015307048152,5.2060857878491,5.25929142556203
"ENSMUSG00000022419","Deptor",3.79791986254622,3.96166857234226,539.762844231686,2.12336799073424e-119,2.37750859712524e-117,4.80147828225247,4.8572045545137,5.06674497677731,0.205718116927189,0.556487781701719,0.400511121888381
"ENSMUSG00000041886","Macc1",-2.55987163004862,4.92115163978915,536.903178667005,8.89493978852119e-119,9.85687709142415e-117,3.32987510707121,3.46885519955472,3.40532850273323,5.59774573402203,5.71529040194598,5.59935391337695
"ENSMUSG00000018569","Cldn7",-2.07127448424949,6.71065264101323,528.039414353172,7.54199678015291e-117,8.27233912141465e-115,5.25415627834604,5.17450787824393,5.30041222720307,7.4663665189786,7.38772265726487,7.40670661126069
"ENSMUSG00000018427","Ypel2",3.48641443310536,3.9732506153069,526.175205648635,1.91893035699186e-116,2.0834931724551e-114,5.01725205555493,4.8332015754054,4.86747171870569,0.720108012011003,0.521785268068189,0.784399381957569
"ENSMUSG00000020990","Cdkl1",4.16044094571527,3.57781100748853,523.637053122987,6.84318172177818e-116,7.35573603273937e-114,4.64175471300279,4.46412167759111,4.51346474281596,-0.243861322572209,-0.190220700003601,-0.5646145422756
"ENSMUSG00000022253","Nadk2",2.13148882438755,5.97658822877208,522.79001939905,1.04601838797189e-115,1.11323283686236e-113,6.57095429355882,6.75637742455261,6.741740451592,4.4159853599692,4.55406780773058,4.56150429377779
"ENSMUSG00000041372","B4galnt3",-2.42490481894439,4.71684948377265,518.816318613833,7.6571650532315e-115,8.06930070168484e-113,3.41672562255166,3.28159669613898,3.34141027536497,5.37325893267759,5.44592167935994,5.37851786070889
"ENSMUSG00000022286","Grhl2",-2.00364039956301,5.6216555043085,512.009137560224,2.31785107432575e-113,2.41889137843957e-111,4.45565800467399,4.51438822629811,4.46179343116172,6.2272861310642,6.22368580252284,6.2931450878292
"ENSMUSG00000058135","Gstm1",2.33575637192761,7.12676370152858,507.53943558981,2.17553232750023e-112,2.24853817195192e-110,7.65745302187555,8.0342419495971,7.90405261951333,5.49283512533639,5.41670627958466,5.59335418785163
"ENSMUSG00000068735","Trp53i11",-4.19177611859874,2.97328473292532,506.89908110988,2.99840175503617e-112,3.06950671094131e-110,0.249776318319675,0.367234681760288,0.536091571021642,3.81986683324476,3.78025051188854,3.88756070924671
"ENSMUSG00000051855","Mest",-5.35852970324057,2.87757549873717,506.751227135007,3.22893279536488e-112,3.27432062428086e-110,-1.44192036165266,-0.97908498097157,-1.40107004048837,3.82616202255825,3.7010394054921,3.9147599919935
"ENSMUSG00000006494","Pdk1",2.05120549556037,5.49810721788555,505.801178203971,5.19715180337171e-112,5.22095184434042e-110,6.15179307474094,6.23515886790238,6.20419247718968,4.11289690595903,4.08365357702476,4.12566773064841
"ENSMUSG00000062393","Dgkk",-3.98954381088073,3.00114901009758,504.826562713684,8.46871747619917e-112,8.42872631033934e-110,0.90967108567651,0.989503640001855,0.780634750747988,3.74874376974177,3.96918603824179,3.67675995895553
"ENSMUSG00000038119","Cdon",1.85275057076758,6.46537661654111,494.42566720993,1.55183693075613e-109,1.53033900630253e-107,7.08035443513,7.07660247495532,7.22541305957673,5.1704986898437,5.25972000123104,5.19100765038102
"ENSMUSG00000029438","Bcl7a",-2.27165635293929,5.73384362788687,492.80161635349,3.50119115099343e-109,3.42130033472985e-107,4.63605016601329,4.19634413082905,4.26337346313728,6.40916245807149,6.46484180063302,6.37236263427497
"ENSMUSG00000048826","Dact2",3.16425223516198,4.69983101783885,491.737229103971,5.96777176238882e-109,5.77906114179436e-107,5.48005406893679,5.70600105833181,5.52801912115779,2.05255804398324,2.48419508167922,2.0624716149984
"ENSMUSG00000032327","Stra6",2.15802947482574,5.70126447497232,488.332212605999,3.28628258227462e-108,3.15395102472053e-106,6.30584634276251,6.52463998940234,6.54058846822754,4.01158532342212,3.97240221153343,4.08519701880365
"ENSMUSG00000022257","Laptm4b",1.80707526362386,7.08549200539624,486.627905348963,7.71874373009004e-108,7.34236958891485e-106,7.5889772967694,7.78945146836678,7.77868715434709,5.94296945781596,5.90984484897873,5.9220475525615
"ENSMUSG00000030849","Fgfr2",1.98313455929098,6.18671761112126,486.152668554543,9.79386887338574e-108,9.23458741403713e-106,6.9260627771989,6.88877334576758,6.9636246498016,4.57395490737643,4.61089279339171,4.61933523369378
"ENSMUSG00000033436","Armcx2",-2.76192435955493,3.91550728994154,482.154665080529,7.25931308109005e-107,6.78524837466408e-105,2.48266549274881,2.29231825151916,2.24511190303808,4.67680985926776,4.57748955274644,4.65894003416111
"ENSMUSG00000078597","Cyp4a12b",3.88106980481168,3.73086673787911,480.957594947916,1.32243269428308e-106,1.22541629576283e-104,4.63414362680484,4.74473013105975,4.67128210872039,-0.0469309798302605,0.334525153312588,0.212900003052416
"ENSMUSG00000050071","Bex1",-1.98912637867977,5.69626999789003,479.294238457509,3.04309869715071e-106,2.79574939279257e-104,4.40064617818992,4.226812691328,4.33076257930378,6.36336467207718,6.40956104255727,6.37725952718493
"ENSMUSG00000024538","Ppic",-1.94816710290799,6.00575721849961,472.046490514539,1.14931600961042e-104,1.04694896502562e-102,4.8150056193846,4.67769039724618,4.68422318222633,6.74482640457024,6.57631389436022,6.68263910772702
"ENSMUSG00000023039","Krt7",-2.0661263760262,9.2780261283866,470.640847770624,2.32442618176531e-104,2.09960143090717e-102,7.81448746639296,7.96689608467805,7.82835159829447,9.96443130425313,9.94238881473116,10.0205720084694
"ENSMUSG00000033722","BC034090",-5.21006145329796,2.76229923248131,467.808680687275,9.60767202764246e-104,8.60607221876073e-102,-0.664791949308273,-2.02067701122673,-1.55476384032298,3.67393178296548,3.74683398082749,3.66307648761162
"ENSMUSG00000023122","Sult1c2",2.48665106530996,4.93578403214471,466.555834676577,1.79990707018594e-103,1.59894223945691e-101,5.60795272717557,5.77635214070583,5.76674390603625,3.06139468014306,3.22269121767919,3.1316502082853
"ENSMUSG00000051497","Kcnj16",2.12102114305944,6.0140770540367,466.19446568841,2.1571875415641e-103,1.90062367903873e-101,6.6170505681629,6.73533857555274,6.83993795947322,4.5758240488349,4.42855160438863,4.57861244072459
"ENSMUSG00000037003","Tns2",2.35203805987691,4.7528424456606,462.280636745373,1.53316170134524e-102,1.33983375022438e-100,5.65853830561438,5.41693986610148,5.43792903451017,3.0506821779585,3.16763564520901,3.07076870857795
"ENSMUSG00000055333","Fat2",3.33766860926832,4.19592650995882,461.886647068876,1.86778158033435e-102,1.61909550056564e-100,5.06048388105094,5.01295340123009,5.28350372877335,1.07756613364396,0.864114002970198,1.14094528538931
"ENSMUSG00000034171","Faah",-2.98243675548747,3.41194820729717,460.224681861627,4.29533102344059e-102,3.69364105367704e-100,2.37718979909673,2.04119017807185,2.1488128173529,4.08691804150873,4.06569728794265,3.98610166730196
"ENSMUSG00000022323","Rida",2.22790978741675,5.95162377522041,457.958415813992,1.33714150450641e-101,1.14070905015392e-99,6.5223060030938,6.77711386831965,6.68546423034253,4.54371453066268,4.442534134685,4.49869233172835
"ENSMUSG00000038007","Acer2",-4.39717058746471,2.73270029246045,455.829233777885,3.88625171816489e-101,3.28923777311452e-99,0.209372161704147,-0.380520729721991,-0.322736819003964,3.6133427450597,3.56278936854209,3.64926198946382
"ENSMUSG00000035829","Ppp1r26",-3.61130011000217,3.2282643153956,454.098851436932,9.24913188957444e-101,7.76710302195591e-99,1.28502351019854,1.3992525840001,1.43975572707048,3.95813034200142,4.00417565554246,4.03295793082177
"ENSMUSG00000028655","Mfsd2a",-4.25865281384407,2.75152252968563,451.279765053491,3.79843032466667e-100,3.16506415192574e-98,0.327340623671403,0.213438880029989,0.417106653048926,3.55768334647508,3.456555215028,3.751939762755
"ENSMUSG00000050777","Tmem37",2.57515323474298,4.58370056965973,448.244251295277,1.73866824466705e-99,1.43761115091739e-97,5.3663632632194,5.44168482036196,5.36880596697308,2.51681635445873,2.63793186256994,2.73809566322204
"ENSMUSG00000024064","Galnt14",-3.97771378914257,2.67525110771814,447.539442219573,2.47516562750257e-99,2.03095842213932e-97,0.858332368032274,0.506203311720557,0.71489049599592,3.47996436266895,3.41461009409946,3.47748652577093
"ENSMUSG00000084128","Esrp2",-1.85761839685926,5.99736489206315,447.411178167568,2.63948025892443e-99,2.14937676539232e-97,4.96056371950644,4.70199233299142,4.6025054905088,6.6706804207019,6.68371687566769,6.5916682185571
"ENSMUSG00000040606","Kazn",-2.50392679399356,4.63316676236492,445.490158948636,6.91182381997845e-99,5.58610483014649e-97,3.42115502569774,3.30081852729012,3.03289331682368,5.35378248484083,5.29096881365806,5.30259183355018
"ENSMUSG00000041220","Elovl6",-1.72763313172093,6.52771159183902,445.378145450128,7.31089329665035e-99,5.86453671982795e-97,5.4237765770922,5.5487372831925,5.57509728849361,7.10468493687033,7.10706025974366,7.13122000451433
"ENSMUSG00000041842","Fhdc1",-1.83267084459219,5.6577255493499,442.704734906463,2.79123057268377e-98,2.22243980931688e-96,4.64365122714291,4.60738297316558,4.57729074932454,6.25846041358246,6.25439573670673,6.25184308442113
