"","GeneName","logFC","logCPM","LR","PValue","FDR","Fl_1_S1","Fl_2_S2","Fl_3_S3","Fl_gHira_1_S7","Fl_gHira_2_S8","Fl_gHira_3_S9"
"ENSMUSG00000078681","Tm2d3",0.0862283853470201,4.191966267319,1.91370119345417,0.166552703068016,0.186965499508799,4.21110202508236,4.16576506718545,4.11337975784159,4.21608109563724,4.29566530417096,4.16289001402426
"ENSMUSG00000038240","Pdss2",-0.101420317765373,3.89681346341365,1.91292869000035,0.166638297637355,0.187041528676473,4.00718984742422,3.94762444060699,4.13006574530371,3.81591880781769,3.65391097769846,3.74672130989796
"ENSMUSG00000033276","Stk36",0.172667895779833,2.58034218542319,1.90540435189489,0.167474645508579,0.187960126911376,2.54117990360713,2.77805157539885,2.74789802444733,2.57609237273079,2.37518042302343,2.41643297078382
"ENSMUSG00000041058","Wwp1",-0.0584603864309212,6.10743343060195,1.90364053387479,0.167671392926023,0.188146128600576,6.16519620477332,6.21057207943242,6.2111599803684,5.94546892062961,5.9805238839611,6.0906561028771
"ENSMUSG00000032047","Acat1",-0.07077812231736,5.17391150424131,1.90359640583991,0.167676318640116,0.188146128600576,5.19614734958808,5.16423725550789,5.30217861720992,5.08678278266329,5.14897133718862,5.13535699817711
"ENSMUSG00000070493","Chchd2",-0.0470203313944463,7.45576991686111,1.90098310251854,0.167968319862316,0.188453578463035,7.45304434563705,7.37188277991983,7.4492340927826,7.49807038855231,7.48301326330029,7.47788952932987
"ENSMUSG00000040850","Psme4",-0.0532956294290308,7.5170556571337,1.89986311404009,0.168093641727894,0.188573975058864,7.51918258049464,7.57318200302238,7.59848160947738,7.43843131013657,7.37494144232208,7.5757859251535
"ENSMUSG00000042766","Trim46",0.0740889726802461,4.72662535227004,1.89578601103861,0.168550757879819,0.189066525687756,4.77882245379458,4.77019745359906,4.66916914088471,4.81001399247153,4.70844884759022,4.62156118429959
"ENSMUSG00000027737","Slc7a11",0.127451675683821,3.06799385302161,1.8810310864285,0.170217004310599,0.190915129433004,3.26162528934394,3.2130252524913,3.30722979460421,2.81908089871531,2.67352456981516,2.92819743555507
"ENSMUSG00000032298","Neil1",-0.142928647936527,3.15882115340702,1.87389993309007,0.171029082922821,0.191805406440173,3.40319614447417,3.41578065186077,3.05100175527983,2.98159526549656,2.88226530806242,3.02826521786726
"ENSMUSG00000082044","Snrpert",-0.145272693222259,3.44677361385365,1.87349836623601,0.171074944543258,0.191836289034209,3.55504688129288,3.55109602628882,3.53480103868164,3.47198783213146,3.5537529250934,3.02316800220462
"ENSMUSG00000035476","Tab3",-0.0723979690553664,5.36425329679469,1.87104374183656,0.17135558633033,0.192110714887061,5.35707769593659,5.5093170020193,5.51405502661429,5.21977593957109,5.22373202034889,5.31502077253388
"ENSMUSG00000063018","2010204K13Rik",-0.0872947625204863,3.94756669738475,1.87103687886675,0.171356371727517,0.192110714887061,4.02372959002418,4.03641688696708,4.07597679116124,3.86256613261952,3.82037281439315,3.82788818927187
"ENSMUSG00000063450","Syne2",-0.0673685479304202,6.38240266162749,1.86300465369658,0.172278420329701,0.193123758692755,6.49129762835201,6.57267473653861,6.3991109192063,6.35736729174461,6.15152396354279,6.26378982177569
"ENSMUSG00000032913","Lrig2",-0.0968397284587223,4.7270931090518,1.86251067512915,0.172335311819742,0.193166850047203,4.88673936911454,4.88395424836287,4.66000640992401,4.75712452329259,4.49628235944187,4.59775761667475
"ENSMUSG00000072946","Ptgr2",0.0670129414656664,5.02707078215342,1.8592001425604,0.172717143663024,0.193574111659158,4.96875259512513,4.99573409625399,5.06071859604794,5.00597281448201,5.07650770198243,5.0602082405421
"ENSMUSG00000028420","Tmem38b",0.108989908675726,3.60784233660053,1.85749866254294,0.17291376825107,0.193773735797522,3.5887858912795,3.71762715154079,3.57435484781682,3.39329665533886,3.67088608837628,3.66071427085456
"ENSMUSG00000038650","Rnh1",-0.0565662852628157,7.48106302572925,1.85486639458087,0.173218463022018,0.194094411792519,7.46369091348293,7.43244411177419,7.5837180202923,7.54204998686706,7.41159173469731,7.44610582217828
"ENSMUSG00000028953","Abcf2",0.0653623695338399,8.56267033682926,1.85086553824151,0.173682760689991,0.19459383793488,8.46073783754037,8.47531941774833,8.54460841979803,8.59296783115329,8.63140428517888,8.66106070412196
"ENSMUSG00000028651","Ppie",-0.0623922855962522,5.34571093533688,1.84939213504321,0.173854109204894,0.19476497263414,5.3646716358673,5.36493713912617,5.39069669537496,5.36970333399834,5.32550668451261,5.26191736876539
"ENSMUSG00000070697","Utp3",-0.075350489255384,6.89844105769863,1.84838476385525,0.173971372805316,0.194875487042462,6.88670749632495,6.89660702990453,6.85857779824097,6.7984980430542,6.90453774535662,7.02729718644528
"ENSMUSG00000005312","Ubqln1",0.0474716550952778,7.68409530601739,1.8396781942818,0.174988669526745,0.195994049564084,7.61621515103376,7.58715919546514,7.69078870103329,7.68782774556592,7.72402324349609,7.78993215262428
"ENSMUSG00000026469","Xpr1",-0.0662352884327801,5.22092762537669,1.83947444783633,0.175012557663642,0.195999835920054,5.35162887550086,5.27525958773119,5.2977545809947,5.13421902243439,5.02682689143216,5.18184198530363
"ENSMUSG00000030545","Pex11a",0.124355377850195,3.14082366800405,1.82701067990135,0.176481037494686,0.197623273241188,3.06789175777898,3.22926064569765,3.12611919776442,3.0417995415059,3.27904229200452,3.11706348875012
"ENSMUSG00000062054","Iah1",-0.128475806336695,2.84948107119103,1.82630682609211,0.176564388322674,0.197695463245997,3.05185342272337,2.9511725956954,2.97914389851245,2.6456407431145,2.61625337388862,2.72345397299484
"ENSMUSG00000025484","Bet1l",0.0958242737011287,3.66969984419825,1.81821704375981,0.177525653561333,0.198750515146358,3.64332129111414,3.70607277779302,3.65497007960831,3.64692794479326,3.73685702493046,3.64420864976548
"ENSMUSG00000050677","Ccdc96",0.178847811317074,2.41393510725661,1.8153715825694,0.177865199147441,0.199109363759042,2.34454822681585,2.6146288932562,2.28243930286087,2.2585712803358,2.58076659864423,2.38498953532096
"ENSMUSG00000034621","Gpatch8",-0.0503970485283484,6.19724334394035,1.81373241722928,0.178061139188777,0.199307395078297,6.26305935251791,6.26342675272303,6.21820015571125,6.14392158556922,6.11063631752043,6.16601021271247
"ENSMUSG00000036615","Rfxap",0.110547544584578,3.92086585173222,1.80690076004542,0.178880460498567,0.200203072584937,3.77615913531358,3.93448164343445,3.86889628100674,4.1005316095028,4.04097498080693,3.8424305478961
"ENSMUSG00000026020","Nop58",0.0627869146812829,8.43155212998641,1.79749895931111,0.180015152825929,0.201451484226045,8.38847683459818,8.39723880392234,8.43691284036794,8.3773642435731,8.48651925874003,8.4985198940518
"ENSMUSG00000028530","Jak1",0.0462020680899157,7.46669410537491,1.78931712046004,0.18100938713641,0.202542461942184,7.38746028233204,7.4622267154325,7.472645815544,7.48355974355274,7.46528391771489,7.52575447992316
"ENSMUSG00000048307","Ankrd46",0.0756562529952104,5.37589395139078,1.7874209181924,0.181240714394334,0.202779634390753,5.27655684701874,5.37713154815618,5.40858762161164,5.31281057204055,5.4859770976199,5.40103920943644
"ENSMUSG00000032577","Mapkapk3",0.117442508622335,3.26821336973655,1.78161103696056,0.181951624759963,0.203553276299642,3.22871369196989,3.3919406988526,3.38157890535796,3.12764232115865,3.24165876890843,3.21865942088255
"ENSMUSG00000030614","Tmem126b",-0.0870543328988581,4.13387600790967,1.7728415136736,0.18303080994917,0.204738705989728,4.25845731391805,4.14594697695964,4.08969032866955,4.04277776351156,4.05828046089502,4.15592086544189
"ENSMUSG00000033931","Rbm34",-0.0551826776251809,5.88830320159816,1.76960318694082,0.183431195401027,0.20514283267998,5.87739507228014,5.94823070029119,5.92214332010688,5.8264361151456,5.85121989057483,5.89457297031588
