"","GeneName","logFC","logCPM","LR","PValue","FDR","Cl19_1_S4","Cl19_2_S5","Cl19_3_S6","Cl19_gHira_1_S10","Cl19_gHira_2_S11","Cl19_gHira_3_S12"
"ENSMUSG00000026469","Xpr1",-0.124361386669545,5.80439817609408,2.05689108295737,0.151519031968616,0.248228837768336,5.71698133281746,5.93569483426698,6.01425151205123,5.69785753587665,5.72015051274349,5.71296219111741
"ENSMUSG00000037349","Nudt22",0.143666604885314,4.49725449026678,2.05561865658522,0.151645649605413,0.248394676581798,4.53596872970587,4.41812280630678,4.3662252270877,4.55809272671458,4.54897642899213,4.53820516759269
"ENSMUSG00000056167","Cnot10",-0.175202944379381,5.86929759127502,2.05540444671529,0.151666977153058,0.248394676581798,6.29254480685814,5.78910856871633,5.78513524766919,5.77869656247121,5.79760244314514,5.676819878958
"ENSMUSG00000018666","Cbx1",0.120529014467885,7.20338203301961,2.05516828725235,0.151690494021209,0.248394935851792,7.23984199646152,7.10171036031641,7.02154418708945,7.31707942959807,7.24270296530922,7.27368722734068
"ENSMUSG00000073775","Kti12",0.163256664787765,4.7977165150825,2.05044242090733,0.152161967065212,0.249128615515237,4.60380768592895,4.78417283581686,4.73716990619339,4.9236743869084,4.90497019250846,4.80699396961512
"ENSMUSG00000039347","Atp6v0e2",0.133962830722775,6.03219695754303,2.04968242781295,0.152237942077147,0.249214636091191,5.86905712155729,6.07992301113483,5.97528973594017,6.04618426755751,6.18039441423355,6.02581253674012
"ENSMUSG00000045100","Slc25a26",-0.149461244723294,4.25436740718754,2.04937047295811,0.152269140025736,0.249227341085682,4.41677426145367,4.31473733838188,4.36889994383472,4.1626561340489,4.17775126387902,4.05212579487339
"ENSMUSG00000003746","Man1a",0.129673379429093,5.1886440047246,2.04809366801569,0.152396906097186,0.249398076244609,5.06100863434011,5.22590919651525,5.18400353344181,5.26420008115806,5.19027621937424,5.19862018118471
"ENSMUSG00000028910","Mecr",0.126828092930535,5.10823473159886,2.04764290361966,0.152442041748696,0.249433554693896,5.04530673518554,5.00927634783389,5.08010906761581,5.15523087999088,5.17642415010109,5.1721145549176
"ENSMUSG00000052456","Get3",0.107754821883487,7.10474756575076,2.04725543818368,0.152480851291972,0.249458672713666,7.02849596833292,7.14224250842364,7.02536378164328,7.13421458267824,7.16025945363391,7.13202845458932
"ENSMUSG00000033739","Fkbpl",-0.216831117916803,2.97386557904028,2.04690880338502,0.152515580618342,0.249477108797946,2.9497519932588,3.22920862240137,3.09899632151204,2.7853219930127,2.90230872301135,2.8694564357642
"ENSMUSG00000037706","Cd81",-0.120034602674505,7.93162293674848,2.04522509942004,0.152684398373666,0.249680466646267,7.83447183519308,8.08963463238253,8.04809589882178,7.83512059863553,7.87526366621034,7.88662901178984
"ENSMUSG00000005683","Cs",0.126101288306597,8.57978865957485,2.04520055896739,0.152686860504107,0.249680466646267,8.27374375702913,8.6077735856989,8.54637607594944,8.70241192419305,8.68552243775274,8.62217158958128
"ENSMUSG00000020571","Pdia6",0.120407412933095,7.93084026004328,2.04230251328713,0.152977936464813,0.250117985296252,7.65588303633898,7.94972617495826,7.90270394858595,7.97137786259665,8.06388786921296,8.00818213731489
"ENSMUSG00000024317","Rnf138",-0.134705881729801,4.7499402941089,2.04104094698675,0.153104842952277,0.25028699461253,4.97018722572909,4.72372790937062,4.81572990394798,4.63964360159306,4.66594910494121,4.65315033977186
"ENSMUSG00000001755","Coasy",0.116291944676183,5.62313636049787,2.03957682562296,0.153252274954584,0.250489500748086,5.65249026524869,5.5938122987363,5.52347841907921,5.63836721971734,5.71908920692362,5.60286786473853
"ENSMUSG00000028577","Plaa",0.124059375442147,7.28020391625256,2.03871201033128,0.153339434480331,0.250593444946034,7.0501141367488,7.30936916152188,7.2860027496453,7.34934588882876,7.29242647696899,7.37217557076083
"ENSMUSG00000028455","Stoml2",0.115534075947431,5.97484858738419,2.03697897425451,0.153514265927893,0.25084061215077,5.93173445296534,5.92127452949103,5.9243778619264,6.0357702032683,6.04719195011771,5.98160431306552
"ENSMUSG00000067825","Pex26",-0.130633636173044,5.00243027613586,2.03669803492664,0.15354262881564,0.250848412171687,5.1330065270287,5.08145873803054,5.03029203163711,4.9784382877623,4.85366785003483,4.91812555645025
"ENSMUSG00000028837","Psmb2",0.107881279528271,6.83866885610575,2.03606452998894,0.153606607594954,0.25091438789013,6.76562078420689,6.78646454588972,6.82079498539661,6.85748119504761,6.93198098282216,6.86338782654213
"ENSMUSG00000038550","Ciart",0.176453035145468,3.52921175873263,2.03108582049974,0.154110469820814,0.251698776850642,3.63120939987553,3.33246042140158,3.42107581875909,3.59957225025471,3.48512889536303,3.65727535453567
"ENSMUSG00000068479","Mfap1a",0.201485905782608,4.14292945520662,2.02927045811736,0.154294656739698,0.251929709289314,3.83091634784008,4.15840442896618,4.19893569938571,4.22437787010424,4.2293511179757,4.18282537756023
"ENSMUSG00000078713","Tomm5",-0.158670680066649,4.21014218170507,2.02922524379941,0.154299247376463,0.251929709289314,4.50081426558799,4.22700984377317,4.10580274867782,4.13307661036619,4.23232968757062,4.00343223850299
"ENSMUSG00000075229","Ccdc58",0.158645005525335,5.59798481094801,2.02643425333221,0.154582918503839,0.25232615301634,5.80098474422514,5.45626420121521,5.24932977021677,5.67040036391484,5.65504855676861,5.68235452689052
"ENSMUSG00000029103","Lrpap1",-0.164626910527164,4.92537075717954,2.02636943513357,0.154589513532204,0.25232615301634,4.89253688534398,5.07216486900529,5.1392715578853,4.82181845698503,4.82040465230814,4.77419620954524
"ENSMUSG00000053768","Chchd3",0.109850595540401,6.86480310432889,2.02443601358937,0.154786379368974,0.252608710590803,6.72945441223953,6.89744715895586,6.9001365868074,6.9221017999212,6.88874373503818,6.84277636939938
"ENSMUSG00000053137","Mapk11",-0.13750371747639,5.45193813849673,2.02369027178544,0.154862388681819,0.252681551083301,5.84039379442514,5.43031203701712,5.35563492257602,5.35963127392036,5.40215795314509,5.23823906423955
"ENSMUSG00000093565","Rab26os",0.242949179894528,3.01595306071672,2.02353190258856,0.154878535824803,0.252681551083301,3.3812675475965,2.67291555311038,2.35722203284833,3.12749551317765,3.12378339313103,3.14430479834932
"ENSMUSG00000032253","Phip",-0.164746418728614,6.82563217029585,2.02308732090458,0.154923875078031,0.252716749130201,7.00285840593462,6.70522726258091,6.95723772161874,6.79601375601329,6.64006607931619,6.81633923305414
"ENSMUSG00000034120","Srsf2",0.146205693132845,8.73360582530235,2.022155887845,0.155018913168795,0.252832994269474,8.82779198909852,8.50428882706186,8.43017112252162,8.9025347706099,8.8180673569268,8.84974158598254
"ENSMUSG00000030965","Abraxas2",-0.119043102848981,5.58432666123485,2.02127944124303,0.155108401183055,0.252940153071707,5.59187576109874,5.67831837236862,5.6618674821957,5.54987036218051,5.53232582941275,5.48367279518471
"ENSMUSG00000001288","Rarg",0.128049020119511,5.53933783240428,2.01981100258014,0.15525846493321,0.253146046626765,5.46671940668435,5.61572726730486,5.4111868974812,5.63350030703077,5.58337443634941,5.5113010815153
"ENSMUSG00000032262","Elovl4",0.195173360048185,3.8611910237633,2.01754741652608,0.155490109897089,0.253484873316825,3.71660239425038,3.98304881961473,3.68850000644248,3.86892771100608,3.83783340968072,4.04870166488245
"ENSMUSG00000074922","Fam122a",0.183543750590024,3.50335692104126,2.01730064589414,0.155515386975912,0.253487220279253,3.46519625883271,3.39938866390673,3.31411403119341,3.3613304568582,3.78606962703219,3.64825374629158
"ENSMUSG00000033306","Lpp",-0.132098761129528,6.66998411605806,2.01453204858413,0.155799298503872,0.253911071308839,6.70331459583528,6.74670974516047,7.07124849466288,6.42888125775062,6.33248552934619,6.62037011274837
"ENSMUSG00000026113","Inpp4a",-0.165404862467288,4.15133896752877,2.0132966371526,0.155926176192921,0.254054244172446,4.44967921619583,4.1336004402068,4.20193892183367,4.02077153036518,3.98283464049736,4.06234969171131
"ENSMUSG00000045767","B230219D22Rik",-0.10406559046483,7.74255214390689,2.01315008054396,0.155941235451645,0.254054244172446,7.80531783309182,7.76162885508268,7.77995758594455,7.69557683557858,7.70560239412499,7.70360399983231
"ENSMUSG00000026856","Dolpp1",0.168078455606368,3.5588837315879,2.01297895529246,0.155958821323841,0.254054244172446,3.7416192121945,3.45192894410996,3.40030848207774,3.48536358159873,3.66343215203487,3.57397498603923
"ENSMUSG00000019710","Mrpl24",-0.18527694208487,5.7527188540287,2.01204461780291,0.156054879260444,0.25416288468909,6.20210096907922,5.56229558099797,5.62765741646851,5.6488562083048,5.77938965744654,5.57932912561156
"ENSMUSG00000039737","Prkrip1",-0.142288075898125,4.4838616821976,2.01186536668765,0.156073315499319,0.25416288468909,4.62316799095107,4.5684650229145,4.51852746152383,4.4122740819158,4.35218145238453,4.4106377292785
"ENSMUSG00000087028","Gm13387",-0.180153149989444,4.39787339515059,2.01138574424984,0.156122657533468,0.254204308713965,4.8322592588622,4.22029426304837,4.39537786318069,4.2627056795076,4.29064500054056,4.27362283150833
"ENSMUSG00000050029","Rap2c",0.133431031354818,6.40338992578753,2.00892512602808,0.156376076928433,0.254577954999533,6.21044511859745,6.36357407097283,6.43889216194805,6.44933496236485,6.43881278317135,6.5020467966563
"ENSMUSG00000020097","Sgpl1",-0.116006099162129,6.7570675515481,2.00858782773715,0.15641085172805,0.254595591194869,6.7150910493929,6.85092453195641,6.93665226372271,6.60121910730543,6.72974184975565,6.68630870945471
"ENSMUSG00000034275","Igsf9b",-0.177266567821074,3.97523612886241,2.00522370898234,0.156758167082374,0.255121877678905,4.39215785257889,3.93053097951433,4.03009352392883,3.82121490513863,3.6853341626472,3.87398296823869
"ENSMUSG00000066798","Zbtb6",-0.142558290234439,4.90311223393945,2.00474471631122,0.156807690050801,0.255163424024516,5.15445578601569,4.85741540964091,4.93423780133438,4.76806039151745,4.69862227208874,4.9588284181386
"ENSMUSG00000029192","Tbc1d14",-0.111959016258855,6.26880648415934,2.0045055192621,0.156832427247753,0.255164631479897,6.24584745776663,6.40265643599862,6.37712860376217,6.15773196953154,6.23264538852547,6.18243784415268
"ENSMUSG00000056216","Cebpg",0.11184533169153,6.3466184405064,2.00393378778399,0.156891572344649,0.255182871653359,6.34420889502698,6.29092242175929,6.24868910739399,6.4640303341535,6.33040207295754,6.38880205541069
"ENSMUSG00000078700","D030028A08Rik",-0.175220530755343,3.34579853888424,2.00393321107867,0.156891632017083,0.255182871653359,3.65020784433801,3.49707736094328,3.36323040075939,3.23422051509733,3.15551198649081,3.09203510895881
"ENSMUSG00000030057","Cnbp",-0.121408514158278,9.37322345694895,2.00345483807661,0.156941138765089,0.255224356878414,9.31434501824849,9.49843261413245,9.41699477045029,9.35565617829212,9.32448171501238,9.32035941128905
"ENSMUSG00000034285","Nipsnap1",0.113027570584242,5.84634720968747,2.00261911017921,0.157027670724642,0.25529743511704,5.79672823301737,5.8370854274656,5.73832615537644,5.90523263729332,5.90883047612191,5.88314771213923
"ENSMUSG00000075254","Heg1",-0.123295386338819,6.50557323150516,2.00255712439273,0.157034090944194,0.25529743511704,6.46554373844167,6.57112598448064,6.69747721766334,6.28525878642006,6.51049522793876,6.47615210039592
"ENSMUSG00000052763","Zfp212",-0.142365143099998,4.47095803010312,2.0012639944639,0.157168095807532,0.255476235221231,4.64037287620389,4.58946314924776,4.46952503082121,4.39320508768459,4.38467238880275,4.32264662577704
"ENSMUSG00000036591","Arhgap21",-0.118747559777465,6.51951402938599,1.99994411300687,0.157305006949301,0.255656533782312,6.61275563982123,6.52145760260604,6.6454802864731,6.44332194527268,6.35861880293695,6.51637214285844
"ENSMUSG00000052146","Rps10",-0.337351117981769,3.08753391593505,1.99973127104187,0.157327097712192,0.255656533782312,4.02389727074636,2.74954182723499,2.75904591055038,2.97168058230715,2.83336187267413,2.51976492090202
"ENSMUSG00000017314","Mpp2",0.143710179768865,4.53776658890487,1.99926595443112,0.157375404978771,0.25569595974702,4.52365885066776,4.54447095438333,4.46202896932926,4.60856664464448,4.50285352567916,4.57675436335312
"ENSMUSG00000047821","Trim16",0.112663025571684,6.1325386891068,1.9988391827655,0.157419725492807,0.255728897172397,6.04157519256067,6.05277496930482,6.12835588534633,6.22398363725937,6.16566783494652,6.17224668680572
"ENSMUSG00000023026","Dip2b",-0.116778244576843,6.34583172512556,1.99796939009508,0.157510097965552,0.25583662467782,6.3616035958134,6.31869554029134,6.53371560620594,6.28474152027409,6.21844521439743,6.3385104110765
"ENSMUSG00000019173","Rab5c",0.111560333688749,7.90392743333048,1.99752114846087,0.157556693825617,0.255873225739403,7.69528949415809,7.93749481256105,7.81495097804556,7.9948120097746,7.96640875646988,7.99044431094524
"ENSMUSG00000021290","Atp5mpl",-0.171721872284413,5.91042635592253,1.9958157918378,0.157734113298618,0.256122241688427,6.3283723029484,5.78000389769296,5.79113032177888,5.79622314263639,5.93466180285051,5.73443394673282
"ENSMUSG00000018378","Cuedc1",-0.151811608741995,5.64117195308195,1.99440411154032,0.157881151575692,0.256321857382581,5.97306223899679,5.59511067090773,5.63988953791149,5.55245109433988,5.52869597535272,5.49755307416873
"ENSMUSG00000040339","Fam102b",0.124841769417715,5.44683558879319,1.99257917395784,0.158071465122312,0.256589274986331,5.37376668569631,5.46906729032566,5.40988878894092,5.46566369045902,5.38753625806948,5.56741415162438
"ENSMUSG00000032375","Aph1b",0.19266840944526,3.78972757624303,1.99236204837763,0.158094125419451,0.256589274986331,3.65397769445727,3.7969950804146,3.75134828329232,3.74504652610838,4.02122887068113,3.75295907210255
"ENSMUSG00000032218","Ccnb2",0.126024765171789,6.18815612397444,1.99062550329655,0.158275492854093,0.256844436290313,6.01323903445464,6.21779264969462,6.1393635811305,6.25018526265772,6.29094819629753,6.20183616483315
"ENSMUSG00000039457","Ppl",-0.122047268503474,6.18970932261823,1.98913986947123,0.15843084261907,0.257027733450849,6.42419971855033,6.18281458485245,6.25014059675463,6.04984194498186,6.05141441295541,6.14444566391827
"ENSMUSG00000023456","Tpi1",0.157836950897696,9.70932709292878,1.98908305553192,0.15843678698235,0.257027733450849,9.3714146460291,9.72117617841662,9.63049966197447,9.81373417522187,9.85223976721889,9.81320054638817
"ENSMUSG00000039485","Tspyl4",0.226362054693285,2.44819399298923,1.98880895029093,0.158465469797425,0.257035052749514,2.29308729055864,2.6126509112241,2.2452270552018,2.55763152097485,2.36465658115084,2.57793345859177
"ENSMUSG00000071657","Bscl2",-0.26993058324681,3.74736053621398,1.98592076395477,0.158768053672776,0.257480675836402,4.48819941327164,3.48592202364915,3.53976812322838,3.54532625987358,3.48512889536303,3.59290627268334
"ENSMUSG00000038210","Hoxa11",0.186302415274359,3.5586279015778,1.98572460611783,0.158788628186489,0.257480675836402,3.57664291832436,3.45765037069317,3.49639473781925,3.41525818855711,3.71118508593512,3.67958560462223
"ENSMUSG00000054716","Zfp771",0.176276966313115,3.59118208905513,1.98526429429661,0.158836921078749,0.257519716229824,3.642638462225,3.70378242536439,3.34160707287658,3.58283844670348,3.61404433638036,3.63917536801741
"ENSMUSG00000061032","Rrp1",0.114214684793979,7.81041228406907,1.98402380837977,0.158967147956962,0.257691562709501,7.64384810559967,7.85020240651672,7.77442025510013,7.87947416109478,7.83272073678368,7.86877851973834
"ENSMUSG00000021906","Oxnad1",0.135914675938999,4.99628026525991,1.98349964460917,0.159022211471802,0.257741532813769,4.96867448008846,4.93329136449469,4.86392815783024,5.17992023590095,4.98661715047457,5.0160550668202
"ENSMUSG00000039671","Zmynd8",0.111520741859026,7.95579411323114,1.98245837956924,0.15913166099819,0.257879622531964,7.92305555882824,7.86184549908217,7.90454856719052,8.0174046468496,7.97932014323103,8.03978640567921
"ENSMUSG00000078862","Gm14326",-0.214930225247296,2.67603652939684,1.98220064500507,0.159158765250017,0.257884246483114,3.08435667018913,2.7588401598003,2.60421483506742,2.54386372477305,2.26345894306563,2.66101202782282
"ENSMUSG00000028863","Meaf6",0.155664793637484,4.51720539997217,1.98138531481567,0.159244542788024,0.257983922609361,4.68158519901981,4.42689911840391,4.25784351604466,4.56151315163407,4.50285352567916,4.62353602608388
"ENSMUSG00000035168","Tanc1",-0.117274819265257,5.97384621325735,1.98041402440669,0.159346796960955,0.258057551192686,5.99180178868001,6.01252866680198,6.1370118493364,5.80418554778619,5.85477139802931,6.02145217832034
"ENSMUSG00000032507","Fbxl2",-0.19525940978773,3.32275352041933,1.98040244186528,0.15934801678273,0.258057551192686,3.75922644954172,3.31995089436619,3.3029684179079,3.12749551317765,3.24671424132382,3.05837797614301
"ENSMUSG00000034390","Cmip",0.110677489855616,6.32661602651771,1.97994416711705,0.159396288775259,0.258057551192686,6.26754072844921,6.27966172099509,6.36244036190023,6.35639715894205,6.29949390220974,6.38947895372199
